run,treatment,layer,diameter,sample_weight,comment,n15_raw,c13_raw,mg_n_in_sample,mg_c_in_sample,n_pct,c_pct,cn_ratio,n15korr,c13korr,nat_abun_15n,atom_15n,ape_n,n_pr_dw,n15_pr_dw,n15_pr_n,nat_abun_13c,atom_13c,ape_c,c_pr_dw,c13_pr_dw,c13_pr_c,tt,pipe_nr,pipe_diameter,veg,wet,cut,beriget
5,BUW,bottom,coarse,4.225,,-5.323675737,-24.32029516,0.031931141,1.7512602,0.755766653,41.44994556,54.84489874,-0.878268626,-26.92334033,0.366,0.36593316,-6.68404e-5,7.557666532,-0.005051576,-0.668404207,1.08,1.081619317,0.001619317,414.4994556,6.712058875,16.19316692,H,42,16.3,B,W,U,TRUE
5,SCD,top,fine,4.877,,512.4917195,-19.77215464,0.061569535,2.174034688,1.262446886,44.57729522,35.31023422,516.9371266,-22.37519982,0.366,0.554533862,0.188533862,12.62446886,23.80139873,1885.338623,1.08,1.08661985,0.00661985,445.7729522,29.50949932,66.19849673,G,47,16.3,S,D,C,TRUE
5,SCD,top,coarse,4.686,,255.7830788,-24.06949493,0.048998542,2.127554678,1.045636824,45.4023619,43.42077562,260.2284859,-26.67254011,0.366,0.461123789,0.095123789,10.45636824,9.946493698,951.2378938,1.08,1.081895077,0.001895077,454.023619,8.604095262,18.95076578,G,47,16.3,S,D,C,TRUE
5,SCD,middle,fine,4.203,,318.7836845,-20.90413135,0.055318437,1.909677715,1.316165524,45.43606269,34.52154146,323.2290917,-23.50717653,0.366,0.484064433,0.118064433,13.16165524,15.53923358,1180.644327,1.08,1.085375325,0.005375325,454.3606269,24.42336152,53.75325255,G,47,16.3,S,D,C,TRUE
5,SCD,middle,coarse,4.396,,98.85459056,-24.16026512,0.044411928,2.017517387,1.010280443,45.89439006,45.4273765,103.2999977,-26.7633103,0.366,0.403934828,0.037934828,10.10280443,3.832481507,379.34828220000003,1.08,1.081795273,0.001795273,458.9439006,8.239296432,17.95273109,G,47,16.3,S,D,C,TRUE
5,SCD,bottom,fine,4.315,,-8.302890363,-25.64439155,0.066814182,1.902109145,1.548416722,44.08132434,28.46864395,-3.857483252,-28.24743672,0.366,0.364845989,-0.001154011,15.48416722,-0.178689015,-11.54011143,1.08,1.080163421,1.63421e-4,440.8132434,0.720379788,1.634206319,G,47,16.3,S,D,C,TRUE
5,SCD,bottom,coarse,4.282,,-5.221114065,-23.9114824,0.031053905,1.792971863,0.725219632,41.87229946,57.73740483,-0.775706954,-26.51452758,0.366,0.365970586,-2.94142e-5,7.252196316,-0.002133174,-0.294141851,1.08,1.082068814,0.002068814,418.7229946,8.662598845,20.6881374,G,47,16.3,S,D,C,TRUE
5,SCW,top,fine,4.905,,396.1258926,-23.02962661,0.064380191,2.130142264,1.312542125,43.42797685,33.08692044,400.5712997,-25.63267179,0.366,0.512212882,0.146212882,13.12542125,19.19105664,1462.128817,1.08,1.083038416,0.003038416,434.2797685,13.19522718,30.38416278,C,46,16.3,S,W,C,TRUE
5,SCW,top,coarse,4.204,,118.686425,-26.06666094,0.044802226,1.962465422,1.065704715,46.68090919,43.80285509,123.1318321,-28.66970612,0.366,0.411165709,0.045165709,10.65704715,4.813330936,451.6570931,1.08,1.07969911,-3.0089e-4,466.8090919,-1.404582775,-3.008901923,C,46,16.3,S,W,C,TRUE
5,SCW,middle,fine,4.187,,533.2987711,-20.53464154,0.059927202,1.772643489,1.431268252,42.33683995,29.57994764,537.7441783,-23.13768671,0.366,0.562097365,0.196097365,14.31268252,28.06679333,1960.973654,1.08,1.085781555,0.005781555,423.3683995,24.47727829,57.81555336,C,46,16.3,S,W,C,TRUE
5,SCW,middle,coarse,4.539,,591.9397971,-19.81866027,0.050595091,1.949353025,1.114674845,42.94675095,38.52850106,596.3852042,-22.42170544,0.366,0.583407583,0.217407583,11.14674845,24.23387642,2174.075833,1.08,1.086568721,0.006568721,429.4675095,28.21052165,65.68720806,C,46,16.3,S,W,C,TRUE
5,SCW,bottom,fine,4.316,,-4.089210099,-26.21439002,0.059263685,1.8496823,1.373115953,42.85640176,31.21105809,0.356197011,-28.8174352,0.366,0.366383632,3.83632e-4,13.73115953,0.052677129,3.836320545,1.08,1.079536672,-4.63328e-4,428.5640176,-1.985658394,-4.63328304,C,46,16.3,S,W,C,TRUE
5,SCW,bottom,coarse,4.175,,-3.182991104,-23.38728797,0.048100017,1.740374049,1.152096207,41.68560597,36.18240017,1.262416007,-25.99033315,0.366,0.36671432,7.1432e-4,11.52096207,0.082296593,7.143204923,1.08,1.082645169,0.002645169,416.8560597,11.02654749,26.45169053,C,46,16.3,S,W,C,TRUE
5,SUD,top,fine,4.803,,497.1619897,-21.82198448,0.065351719,2.10966312,1.360643736,43.92386258,32.28167771,501.6073968,-24.42502966,0.366,0.548960666,0.182960666,13.60643736,24.89442845,1829.606662,1.08,1.084366191,0.004366191,439.2386258,19.1779966,43.66190829,B,48,16.3,S,D,U,TRUE
5,SUD,top,coarse,4.138,,318.8791526,-24.64487244,0.041036093,1.951840098,0.991689047,47.16868289,47.56398493,323.3245597,-27.24791761,0.366,0.484099188,0.118099188,9.91689047,11.7117671,1180.991878,1.08,1.081262435,0.001262435,471.6868289,5.954740429,12.62435172,B,48,16.3,S,D,U,TRUE
5,SUD,middle,fine,4.535,,610.510311,-20.14854581,0.054997929,1.982230158,1.212743746,43.70959554,36.04190553,614.9557181,-22.75159098,0.366,0.590154226,0.224154226,12.12743746,27.18416356,2241.542258,1.08,1.086206039,0.006206039,437.0959554,27.12634539,62.06038984,B,48,16.3,S,D,U,TRUE
5,SUD,middle,coarse,4.434,,228.6917547,-23.91349835,0.04231952,1.980864956,0.954432122,44.67444645,46.80735846,233.1371618,-26.51654353,0.366,0.451255673,0.085255673,9.544321218,8.137075307,852.556732,1.08,1.082066597,0.002066597,446.7444645,9.232408474,20.66597173,B,48,16.3,S,D,U,TRUE
5,SUD,bottom,fine,4.129,,-5.007893547,-25.33541923,0.061701807,1.683660432,1.494352317,40.77646964,27.28705217,-0.562486436,-27.93846441,0.366,0.366048393,4.8393e-5,14.94352317,0.007231615,0.483929717,1.08,1.080503152,5.03152e-4,407.7646964,2.051674901,5.031516753,B,48,16.3,S,D,U,TRUE
5,SUD,bottom,coarse,4.414,,-1.876414094,-23.47522774,0.04939934,1.84238219,1.119151346,41.73951496,37.29568401,2.568993017,-26.07827291,0.366,0.3671911,0.0011911,11.19151346,0.133302087,11.91099738,1.08,1.082548479,0.002548479,417.3951496,10.63722839,25.48479156,B,48,16.3,S,D,U,TRUE
5,SUW,top,fine,4.855,,392.8056109,-23.96182317,0.059236207,2.113131471,1.22010725,43.52485007,35.67297061,397.251018,-26.56486834,0.366,0.511004803,0.145004803,12.2010725,17.69214114,1450.04803,1.08,1.082013463,0.002013463,435.2485007,8.763569146,20.13463374,A,45,16.3,S,W,U,TRUE
5,SUW,top,coarse,4.034,,211.6912839,-28.61086053,0.04513795,1.84216351,1.118937784,45.66592737,40.81185569,216.136691,-31.21390571,0.366,0.445062189,0.079062189,11.18937784,8.846567042,790.6218887,1.08,1.076901516,-0.003098484,456.65927370000003,-14.14951573,-30.98484262,A,45,16.3,S,W,U,TRUE
5,SUW,middle,fine,4.344,,876.7693892,-18.225463,0.057229347,1.742557514,1.317434313,40.11412325,30.44867046,881.2147963,-20.82850818,0.366,0.686785202,0.320785202,13.17434313,42.26134323,3207.852021,1.08,1.088320272,0.008320272,401.1412325,33.37604072,83.20271769,A,45,16.3,S,W,U,TRUE
5,SUW,middle,coarse,4.195,,908.408889,-21.00750054,0.038610062,1.801863648,0.920382874,42.95264953,46.66824071,912.8542961,-23.61054572,0.366,0.69825535,0.33225535,9.203828745,30.58021344,3322.553504,1.08,1.085261677,0.005261677,429.5264953,22.60029653,52.61676933,A,45,16.3,S,W,U,TRUE
5,SUW,bottom,fine,4.274,,-1.219323778,-29.38092723,0.056681088,1.86926557,1.326183611,43.735741,32.97864687,3.226083333,-31.9839724,0.366,0.367430875,0.001430875,13.26183611,0.18976029,14.30874944,1.08,1.076054722,-0.003945278,437.35741,-17.25496758,-39.45278434,A,45,16.3,S,W,U,TRUE
5,SUW,bottom,coarse,4.928,,13.80579667,-24.6246256,0.034694723,1.969638777,0.70403253,39.96831934,56.77055766,18.25120378,-27.22767077,0.366,0.372913294,0.006913294,7.040325299,0.486718383,69.13293956,1.08,1.081284697,0.001284697,399.6831934,5.134718784,12.84697197,A,45,16.3,S,W,U,TRUE
6,BCD,top,fine,3.999,ikke flere rødder,0.842610397,-25.82872862,0.041852213,1.718801662,1.046566979,42.98078674,41.06835741,5.288017508,-28.43177379,0.366,0.368183276,0.002183276,10.46566979,0.228494508,21.83276488,1.08,1.079960731,-3.92686e-5,429.8078674,-0.168779639,-0.392686248,H,52,17,B,D,C,TRUE
6,BCD,top,coarse,3.794,ikke flere rødder,-2.392282854,-26.72935379,0.082741114,1.724880183,2.180841165,45.46336802,20.84671215,2.053124257,-29.33239896,0.366,0.367002856,0.001002856,21.80841165,0.218706987,10.02856103,1.08,1.07897043,-0.00102957,454.6336802,-4.680771856,-10.29569972,H,52,17,B,D,C,TRUE
6,BCD,middle,fine,4.316,,441.4260263,-20.62716542,0.05516001,1.697673951,1.278035443,39.33442889,30.77725982,445.8714334,-23.23021059,0.366,0.528692327,0.162692327,12.78035443,20.792656,1626.923268,1.08,1.085679832,0.005679832,393.3442889,22.3412934,56.79831647,H,52,17,B,D,C,TRUE
6,BCD,bottom,fine,4.075,,-4.172555181,-25.5521756,0.049592896,1.562177645,1.217003574,38.33564772,31.50002887,0.272851929,-28.15522077,0.366,0.366353218,3.53218e-4,12.17003574,0.042986816,3.532184845,1.08,1.080264817,2.64817e-4,383.3564772,1.015193438,2.648170822,H,52,17,B,D,C,TRUE
6,BCD,bottom,coarse,4.144,,-4.263486144,-24.50930793,0.023174151,1.71742644,0.5592218,41.44368823,74.10957198,0.181920967,-27.11235311,0.366,0.366320037,3.20037e-4,5.592217998,0.017897151,3.2003671909999998,1.08,1.081411492,0.001411492,414.4368823,5.849744831,14.11492336,H,52,17,B,D,C,TRUE
6,BCW,top,fine,4.764,ikke flere rødder,1140.672759,-25.4441067,0.02858426,2.020980172,0.600005464,42.42191797,70.70255279,1145.118166,-28.04715188,0.366,0.782376047,0.416376047,6.000054636,24.98279033,4163.760473,1.08,1.080383644,3.83644e-4,424.2191797,1.627493335,3.836444493,E,50,17,B,W,C,TRUE
6,BCW,top,coarse,4.341,,300.7274571,-20.12185365,0.050640723,1.800951393,1.166568148,41.48701665,35.56330312,305.1728642,-22.72489882,0.366,0.477490633,0.111490633,11.66568148,13.00614211,1114.906329,1.08,1.086235385,0.006235385,414.8701665,25.86875173,62.35384903,E,50,17,B,W,C,TRUE
6,BCW,middle,fine,4.268,korrekt vægt?,314.4435164,-24.52547865,0.043572151,1.867750393,1.020903246,43.7617243,42.86569218,318.8889235,-27.12852383,0.366,0.48248437,0.11648437,10.20903246,11.89192718,1164.843703,1.08,1.081393712,0.001393712,437.617243,6.099124796,13.93712175,E,50,17,B,W,C,TRUE
6,BCW,middle,coarse,4.928,,41.51656882,-23.87549132,0.038800981,2.015711166,0.78735756,40.90322983,51.95000581,45.96197593,-26.4785365,0.366,0.383022916,0.017022916,7.873575603,1.340312162,170.2291601,1.08,1.082108386,0.002108386,409.0322983,8.623981305,21.08386389,E,50,17,B,W,C,TRUE
6,BCW,bottom,fine,4.471,,-0.695811161,-25.64712977,0.030412826,1.117974383,0.680224234,25.00501862,36.75996437,3.749595949,-28.25017495,0.366,0.367621906,0.001621906,6.802242344,0.110325992,16.21906222,1.08,1.08016041,1.6041e-4,250.0501862,0.401105009,1.604098021,E,50,17,B,W,C,TRUE
6,BUD,top,fine,4.147,,2531.92634,-15.16570353,0.036557689,1.722481378,0.881545424,41.5356011,47.11680187,2536.371747,-17.76874871,0.366,1.283287893,0.917287893,8.815454244,80.86309453,9172.878934,1.08,1.091683978,0.011683978,415.356011,48.53010475,116.8397795,B,49,17,B,D,U,TRUE
6,BUD,top,coarse,4.162,,396.7162565,-21.71864468,0.044887941,1.708946729,1.078518517,41.06070948,38.07139963,401.1616636,-24.32168986,0.366,0.512427682,0.146427682,10.78518517,15.7924966,1464.276815,1.08,1.084479809,0.004479809,410.6070948,18.39441316,44.79808895,B,49,17,B,D,U,TRUE
6,BUD,middle,fine,4.013,,489.5589713,-22.00035801,0.037465886,1.565834936,0.933612914,39.01906145,41.79361795,494.0043784,-24.60340318,0.366,0.546196321,0.180196321,9.336129142,16.82336125,1801.963211,1.08,1.084170076,0.004170076,390.1906145,16.27124328,41.70075517,B,49,17,B,D,U,TRUE
6,BUD,middle,coarse,4.341,,44.56486129,-23.65830476,0.044520424,1.710937754,1.025579916,39.41344746,38.43040103,49.0102684,-26.26134993,0.366,0.384134888,0.018134888,10.25579916,1.859877733,181.348884,1.08,1.082347185,0.002347185,394.1344746,9.251065686,23.47185106,B,49,17,B,D,U,TRUE
6,BUD,bottom,fine,4.269,,-2.835440302,-24.46556592,0.043916832,1.66661449,1.028738162,39.03992716,37.94933307,1.609966808,-27.0686111,0.366,0.366841145,8.41145e-4,10.28738162,0.086531765,8.411446976,1.08,1.081459588,0.001459588,390.3992716,5.69822038,14.59587862,B,49,17,B,D,U,TRUE
6,BUD,bottom,coarse,4.742,,-3.714391018,-23.93272715,0.042730688,1.951513429,0.901111088,41.15380492,45.6700683,0.731016092,-26.53577233,0.366,0.366520408,5.20408e-4,9.011110875,0.046894504,5.204075781,1.08,1.082045455,0.002045455,411.5380492,8.417824978,20.45454848,B,49,17,B,D,U,TRUE
6,BUW,top,fine,1.554,ikke flere rødder,1570.015792,-12.92410735,0.013850328,0.596088196,0.891269473,38.35831376,43.03784087,1574.461199,-15.52715253,0.366,0.937499703,0.571499703,8.912694733,50.9360239,5714.997027,1.08,1.094148102,0.014148102,383.5831376,54.26973327,141.4810192,F,51,17,B,W,U,TRUE
6,BUW,top,coarse,4.806,,143.9801119,-22.63102671,0.094311807,2.014848213,1.96237635,41.92359995,21.36368997,148.425519,-25.23407189,0.366,0.420386512,0.054386512,19.6237635,10.67268049,543.8651196,1.08,1.083476672,0.003476672,419.2359995,14.57545883,34.76671576,F,51,17,B,W,U,TRUE
6,BUW,middle,fine,4.179,,564.5195097,-20.56490635,0.0673437,1.708129898,1.611478827,40.87413012,25.36436063,568.9649168,-23.16795152,0.366,0.573444156,0.207444156,16.11478827,33.42918645,2074.441556,1.08,1.085748281,0.005748281,408.7413012,23.49559965,57.48281269,F,51,17,B,W,U,TRUE
6,BUW,middle,coarse,4.225,,592.5880146,-17.98123433,0.075908667,1.892133659,1.796654839,44.78422862,24.9264509,597.0334217,-20.5842795,0.366,0.583643095,0.217643095,17.96654839,39.10295203,2176.430953,1.08,1.08858877,0.00858877,447.8422862,38.46414277,85.88769742,F,51,17,B,W,U,TRUE
6,BUW,bottom,fine,4.196,,2.288341742,-25.75972814,0.042669689,1.727793165,1.016913455,41.17714884,40.49228442,6.733748853,-28.36277331,0.366,0.368710818,0.002710818,10.16913455,0.275666762,27.10818315,1.08,1.080036601,3.66015e-5,411.7714884,0.150714471,0.366014829,F,51,17,B,W,U,TRUE
6,BUW,bottom,coarse,3.8,ikke flere rødder,-9.419195589,-24.86511263,0.045254282,1.772351014,1.190902169,46.64081615,39.16427174,-4.973788479,-27.4681578,0.366,0.364438622,-0.001561378,11.90902169,-0.185944815,-15.61377753,1.08,1.081020274,0.001020274,466.4081615,4.75863954,10.20273643,F,51,17,B,W,U,TRUE
6,SCD,top,fine,4.945,,191.8511974,-24.9617556,0.070044585,2.206255938,1.416472907,44.61589359,31.49787995,196.2966046,-27.56480078,0.366,0.437833222,0.071833222,14.16472907,10.17498135,718.3322245,1.08,1.080914011,9.14011e-4,446.1589359,4.077942007,9.140110573,A,53,17,S,D,C,TRUE
6,SCD,top,coarse,4.1,,28.61848225,-26.98690593,0.040983887,1.908986367,0.999607009,46.56064309,46.57894819,33.06388936,-29.58995111,0.366,0.378317608,0.012317608,9.99607009,1.231276769,123.176084,1.08,1.07868723,-0.00131277,465.6064309,-6.112343849,-13.12770495,A,53,17,S,D,C,TRUE
6,SCD,middle,fine,4.259,,514.0953455,-20.32704872,0.059707728,1.8097130829999999,1.401918948,42.4915023,30.30952848,518.5407526,-22.9300939,0.366,0.555116832,0.189116832,14.01918948,26.51264703,1891.16832,1.08,1.086009789,0.006009789,424.915023,25.53649506,60.09788707,A,53,17,S,D,C,TRUE
6,SCD,middle,coarse,4.28,,383.2563925,-23.79626831,0.042392501,1.940126461,0.990478989,45.33005749,45.7657941,387.7017996,-26.39931348,0.366,0.507530173,0.141530173,9.904789894,14.01826625,1415.301728,1.08,1.082195493,0.002195493,453.3005749,9.952182326,21.95492986,A,53,17,S,D,C,TRUE
6,SCD,bottom,fine,4.346,,-3.492145341,-25.28159055,0.05615698,1.798018212,1.292153245,41.37179503,32.01771555,0.95326177,-27.88463573,0.366,0.366601507,6.01507e-4,12.92153245,0.077723954,6.015072446,1.08,1.080562339,5.62339e-4,413.7179503,2.326496783,5.623388545,A,53,17,S,D,C,TRUE
6,SCD,bottom,coarse,4.74,,-2.835409001,-24.05839694,0.042433745,1.921192711,0.895226696,40.53149179,45.275115220000004,1.609998109,-26.66144212,0.366,0.366841156,8.41156e-4,8.952266956,0.075302541,8.411561196,1.08,1.081907279,0.001907279,405.3149179,7.730486329,19.07279004,A,53,17,S,D,C,TRUE
6,SCW,top,fine,4.152,,301.6133412,-24.91305502,0.050750082,1.906772843,1.222304484,45.92420143,37.57181785,306.0587483,-27.5161002,0.366,0.47781318,0.11181318,12.22304484,13.66697518,1118.131804,1.08,1.080967559,9.67559e-4,459.2420143,4.443438371,9.675592025,D,54,17,S,W,C,TRUE
6,SCW,top,coarse,4.531,,167.295027,-26.51423114,0.04401146,2.089366077,0.971340987,46.11269205,47.47322788,171.7404342,-29.11727632,0.366,0.428884442,0.062884442,9.713409874,6.108223597,628.8444199,1.08,1.079206974,-7.93026e-4,461.1269205,-3.656854241,-7.930255379,D,54,17,S,W,C,TRUE
6,SCW,middle,fine,4.136,,578.075588,-21.51920672,0.05485314,1.860587217,1.326236452,44.98518417,33.91942977,582.5209951,-24.12225189,0.366,0.578370138,0.21237013800000001,13.26236452,28.16530181,2123.701379,1.08,1.084699082,0.004699082,449.8518417,21.13890866,46.99082386,D,54,17,S,W,C,TRUE
6,SCW,middle,coarse,4.25,,131.2998144,-24.29427708,0.054898066,1.878803854,1.291719205,44.20714951,34.22349792,135.7452216,-26.89732225,0.366,0.415764128,0.049764128,12.91719205,6.428128041,497.6412844,1.08,1.081647924,0.001647924,442.0714951,7.285003002,16.47924167,D,54,17,S,W,C,TRUE
6,SCW,bottom,fine,4.338,,0.350981439,-26.04050032,0.047916304,1.759621745,1.104571324,40.56297245,36.72281868,4.79638855,-28.6435455,0.366,0.368003882,0.002003882,11.04571324,0.221343025,20.03881692,1.08,1.079727875,-2.72125e-4,405.6297245,-1.103819379,-2.721248746,D,54,17,S,W,C,TRUE
6,SCW,bottom,coarse,4.655,,-2.036307963,-24.40941512,0.046260796,1.894017333,0.993787242,40.68780522,40.94216899,2.409099147,-27.0124603,0.366,0.367132754,0.001132754,9.937872424,0.112571605,11.32753572,1.08,1.081521327,0.001521327,406.8780522,6.189946186,15.21327128,D,54,17,S,W,C,TRUE
6,SUD,top,fine,4.575,,299.6640377,-24.43790855,0.052906356,2.004906921,1.156423072,43.8231021,37.89538894,304.1094448,-27.04095372,0.366,0.477103443,0.111103443,11.56423072,12.84825846,1111.034427,1.08,1.081489998,0.001489998,438.231021,6.529632912,14.89997877,C,55,17,S,D,U,TRUE
6,SUD,top,coarse,4.103,,320.2826918,-24.80166444,0.043318298,1.889586152,1.05577135,46.05376923,43.62096892,324.7280989,-27.40470962,0.366,0.484610143,0.118610143,10.5577135,12.52251907,1186.101429,1.08,1.081090037,0.001090037,460.5376923,5.0200321,10.90037186,C,55,17,S,D,U,TRUE
6,SUD,middle,fine,4.424,,229.8806415,-24.41564866,0.056373134,1.826740098,1.274257097,41.29159354,32.40444462,234.3260487,-27.01869384,0.366,0.451688771,0.085688771,12.74257097,10.91895243,856.8877074,1.08,1.081514473,0.001514473,412.9159354,6.253501168,15.14473197,C,55,17,S,D,U,TRUE
6,SUD,middle,coarse,4.074,,314.807116,-25.13608017,0.039004552,1.841617525,0.957401858,45.20416113,47.21545165,319.2525231,-27.73912534,0.366,0.482616743,0.116616743,9.574018579,11.16490861,1166.167427,1.08,1.080722334,7.22334e-4,452.0416113,3.265250497,7.22334054,C,55,17,S,D,U,TRUE
6,SUD,bottom,fine,4.532,,-5.067246271,-25.99979079,0.048555367,1.822731964,1.071389394,40.2191519,37.53924774,-0.62183916,-28.60283597,0.366,0.366026734,2.67343e-5,10.71389394,0.002864289,0.267343427,1.08,1.079772638,-2.27362e-4,402.191519,-0.914431133,-2.273621123,C,55,17,S,D,U,TRUE
6,SUD,bottom,coarse,4.671,,-2.624275271,-23.70337554,0.034890971,1.86492695,0.746970055,39.92564655,53.45013002,1.821131839,-26.30642071,0.366,0.36691820000000003,9.182e-4,7.469700549,0.068586823,9.182004325,1.08,1.082297629,0.002297629,399.2564655,9.173434103,22.97629443,C,55,17,S,D,U,TRUE
6,SUW,top,fine,4.915,,118.9807652,-24.22950287,0.065882869,2.168460961,1.34044494,44.11924641,32.91388188,123.4261723,-26.83254804,0.366,0.411273021,0.045273021,13.4044494,6.068599155,452.7302073,1.08,1.081719145,0.001719145,441.1924641,7.584737366,17.19144814,G,56,17,S,W,U,TRUE
6,SUW,top,coarse,4.286,,32.62235782,-25.90657001,0.046150949,1.953934659,1.076783692,45.58876946,42.33790852,37.06776493,-28.50961519,0.366,0.379778296,0.013778296,10.76783692,1.483624483,137.7829636,1.08,1.07987514,-1.2486e-4,455.8876946,-0.569221304,-1.248599843,G,56,17,S,W,U,TRUE
6,SUW,middle,fine,4.502,,558.4608282,-19.56734133,0.067165745,1.995718208,1.491909043,44.32959147,29.71333385,562.9062353,-22.17038651,0.366,0.571242405,0.205242405,14.91909043,30.62030008,2052.424055,1.08,1.086845023,0.006845023,443.2959147,30.34370896,68.4502337,G,56,17,S,W,U,TRUE
6,SUW,middle,coarse,4.061,,214.4860656,-23.42413328,0.047304797,1.85457104,1.164855872,45.66784143,39.2047141,218.9314728,-26.02717845,0.366,0.446080416,0.080080416,11.64855872,9.328214254,800.8041579,1.08,1.082604658,0.002604658,456.6784143,11.89490907,26.04657609,G,56,17,S,W,U,TRUE
6,SUW,bottom,fine,4.519,,-5.622742031,-25.46615515,0.058506547,1.895681054,1.294679071,41.9491271,32.40117805,-1.177334921,-28.06920032,0.366,0.365824026,-1.75974e-4,12.94679071,-0.02278301,-1.759741921,1.08,1.080359401,3.59401e-4,419.491271,1.507656072,3.594010593,G,56,17,S,W,U,TRUE
6,SUW,bottom,coarse,4.593,,-6.815301281,-24.56178107,0.03948298,1.88343654,0.859633788,41.00667406,47.70249219,-2.369894171,-27.16482624,0.366,0.365388841,-6.11159e-4,8.596337881,-0.052537319,-6.111593062,1.08,1.081353797,0.001353797,410.0667406,5.551469716,13.5379663,G,56,17,S,W,U,TRUE
