run,tt,treatment,aboveground,sample_weight,comment,n15_raw,c13_raw,mg_n_in_sample,mg_c_in_sample,n_pct,c_pct,cn_ratio,d15nkorr,d13ckorr,natabun_15n_atm_pct,atom_pct_15n,ape_pct_15n,n_mg_pr_gdw,n15_ug_pr_gdw,n15_ug_pr_gn,natabun_13c_atm_pct,atom_pct_13c,ape_pct_13c,c_mg_pr_gdw,c13_ug_pr_gdw,c13_ug_pr_gc,pipe_nr,pipe_diameter,veg,wet,cut,beriget
5,C,SCW,equisetum,3.469,,2.901581256,-27.12826679,0.065941324,1.116444216,1.900874146,32.18345967,16.93087348,2.715629933,-27.63317312,0.366,0.367244608,0.001244608,19.00874146,0.236584375,12.44608307,1.077,1.080838833,0.003838833,321.8345967,12.35469255,38.38832952,46,16.3,S,W,C,FALSE
5,D,BUD,equisetum,3.24,,-0.609522503,-25.58523969,0.043592733,1.114246839,1.345454729,34.39033455,25.5603803,-0.795473826,-26.09014603,0.366,0.365963373,-3.66e-5,13.45454729,-0.004928051,-0.366274001,1.077,1.082535425,0.005535425,343.9033455,19.03651051,55.35424636,41,16.3,B,D,U,TRUE
5,F,BCW,equisetum,3.207,,1.266255688,-27.34299368,0.065124338,1.148090981,2.030693407,35.79953169,17.6292155,1.080304364,-27.84790001,0.366,0.366647866,6.47866e-4,20.30693407,0.131561782,6.478662963,1.077,1.080602731,0.003602731,357.9953169,12.89760996,36.02731474,43,16.3,B,W,C,FALSE
5,G,SCD,equisetum,3.079,,1.563169043,-27.3183219,0.058689021,1.04060765,1.906106566,33.79693569,17.73087418,1.377217719,-27.82322824,0.366,0.366756213,7.56213e-4,19.06106566,0.144142187,7.562126368,1.077,1.080629859,0.003629859,337.9693569,12.26781184,36.29859214,47,16.3,S,D,C,FALSE
5,H,BUW,equisetum,3.243,,1.301056861,-24.22365015,0.057995512,1.233114979,1.788329064,38.02389699,21.26224851,1.115105537,-24.72855648,0.366,0.366660566,6.60566e-4,17.88329064,0.11813086,6.605655679,1.077,1.084032473,0.007032473,380.2389699,26.74020471,70.32473478,42,16.3,B,W,U,TRUE
5,A,SUW,bryophyte,3.056,,-1.606119657,-26.42942754,0.029648052,1.07780211,0.970158775,35.26839366,36.35321822,-1.792070981,-26.93433387,0.366,0.365599699,-4.00301e-4,9.701587751,-0.038835586,-4.003013409,1.077,1.081607229,0.004607229,352.6839366,16.24895676,46.07229044,45,16.3,S,W,U,TRUE
5,B,SUD,bryophyte,3.698,,16.22935706,-27.04351312,0.037973637,1.271316951,1.026869568,34.37850056,33.47893601,16.04340573,-27.54841945,0.366,0.372107743,0.006107743,10.26869568,0.627185503,61.07742623,1.077,1.080932023,0.003932023,343.7850056,13.51770534,39.32022957,48,16.3,S,D,U,TRUE
5,C,SCW,bryophyte,3.014,,-1.352023471,-28.48138957,0.028306572,1.047157434,0.939169613,34.74311327,36.99343843,-1.537974794,-28.9862959,0.366,0.365692423,-3.07577e-4,9.391696134,-0.028886735,-3.075774029,1.077,1.079350997,0.002350997,347.4311327,8.168096468,23.50997277,46,16.3,S,W,C,FALSE
5,D,BUD,bryophyte,3.232,,32.19291486,-26.49897636,0.025402968,1.185587489,0.785982924,36.68278122,46.67121908,32.00696354,-27.0038827,0.366,0.377932015,0.011932015,7.859829237,0.937836014,119.3201514,1.077,1.081530758,0.004530758,366.8278122,16.62008199,45.3075842,41,16.3,B,D,U,TRUE
5,E,BCD,bryophyte,3.357,,-0.259837207,-27.86269174,0.026052466,1.243922802,0.776063937,37.05459643,47.74683462,-0.44578853,-28.36759807,0.366,0.366090978,9.1e-5,7.760639366,0.007060445,0.909776226,1.077,1.080031296,0.003031296,370.5459643,11.23234642,30.31296386,44,16.3,B,D,C,FALSE
5,G,SCD,bryophyte,3.529,,-2.684862222,-27.15008056,0.031550708,1.217369253,0.894041043,34.49615339,38.58452992,-2.870813545,-27.65498689,0.366,0.365206046,-7.93954e-4,8.940410433,-0.070982784,-7.93954423,1.077,1.080814848,0.003814848,344.9615339,13.15975755,38.1484782,47,16.3,S,D,C,FALSE
5,H,BUW,bryophyte,3.151,,1.259796082,-27.60753651,0.027692237,1.070465122,0.87883965,33.97223492,38.65578313,1.073844759,-28.11244284,0.366,0.366645509,6.45509e-4,8.788396501,0.056729901,6.455091257,1.077,1.080311854,0.003311854,339.7223492,11.25110711,33.11853675,42,16.3,B,W,U,TRUE
5,C,SCW,lichen,3.389,,-0.671231228,-27.51782974,0.089860325,1.381554329,2.651529225,40.76584034,15.3744639,-0.857182551,-28.02273607,0.366,0.365940854,-5.91e-5,26.51529225,-0.015682683,-0.591458051,1.077,1.080410491,0.003410491,407.6584034,13.90315257,34.10490856,46,16.3,S,W,C,FALSE
5,D,BUD,lichen,3.545,,-1.008670751,-29.20543053,0.018776388,1.380585801,0.529658323,38.94459241,73.52776439,-1.194622075,-29.71033686,0.366,0.365817717,-1.82283e-4,5.296583233,-0.009654746,-1.822825409,1.077,1.078554855,0.001554855,389.4459241,6.05531772,15.54854563,41,16.3,B,D,U,TRUE
5,A,SUW,lichen,3.718,,-0.932720517,-22.26424469,0.13491478,1.424388245,3.628692316,38.31060367,10.55768865,-1.11867184,-22.76915102,0.366,0.365845433,-1.54567e-4,36.28692316,-0.056087658,-1.545671362,1.077,1.086186733,0.009186733,383.1060367,35.19492911,91.86733108,45,16.3,S,W,U,TRUE
5,B,SUD,graminoid,3.325,,84.50006353,-26.55425088,0.028435417,1.322875309,0.855200498,39.78572359,46.5221006,84.31411221,-27.05915721,0.366,0.397011405,0.031011405,8.552004978,2.65209686,310.1140454,1.077,1.081469983,0.004469983,397.8572359,17.78414946,44.69982662,48,16.3,S,D,U,TRUE
5,C,SCW,graminoid,3.134,,-1.124301839,-27.76238968,0.033909489,1.141440172,1.081987538,36.42119246,33.6613789,-1.310253162,-28.26729601,0.366,0.365775522,-2.24478e-4,10.81987538,-0.024288254,-2.244781264,1.077,1.080141584,0.0031415840000000002,364.2119246,11.44202443,31.41584242,46,16.3,S,W,C,FALSE
5,D,BUD,graminoid,3.542,,-0.45914069,-27.99187237,0.056739335,1.375250384,1.601901042,38.82694476,24.23804202,-0.645092013,-28.4967787,0.366,0.366018249,1.82e-5,16.01901042,0.002923318,0.182490529,1.077,1.079889255,0.002889255,388.2694476,11.2180926,28.89254528,41,16.3,B,D,U,TRUE
5,E,BCD,graminoid,3.658,,0.575528158,-27.76967154,0.060691327,1.440722967,1.659139619,39.38553764,23.73853122,0.389576834,-28.27457787,0.366,0.366395813,3.95813e-4,16.59139619,0.065670858,3.95812727,1.077,1.080133577,0.003133577,393.8553764,12.34176316,31.33577424,44,16.3,B,D,C,FALSE
5,F,BCW,graminoid,3.565,,2.072416895,-28.2198195,0.064675154,1.407918044,1.81416981,39.49279225,21.76907147,1.886465571,-28.72472583,0.366,0.366942041,9.42041e-4,18.1416981,0.170902268,9.42041187,1.077,1.079638612,0.002638612,394.9279225,10.42061547,26.3861198,43,16.3,B,W,C,FALSE
5,G,SCD,graminoid,3.419,,-0.730800478,-27.92063982,0.03838221,1.168964789,1.122615084,34.19025414,30.45590124,-0.916751802,-28.42554615,0.366,0.365919117,-8.09e-5,11.22615084,-0.009080103,-0.808834946,1.077,1.079967579,0.002967579,341.9025414,10.14622814,29.67579036,47,16.3,S,D,C,FALSE
5,A,SUW,salix_stem,3.75,,-3.016344393,-29.1823025,0.058076015,1.670788847,1.548693726,44.55436924,28.76899964,-3.202295716,-29.68720883,0.366,0.365085081,-9.14919e-4,15.48693726,-0.141692934,-9.149190132,1.077,1.078580286,0.001580286,445.5436924,7.040864294,15.80285932,45,16.3,S,W,U,TRUE
5,B,SUD,salix_stem,3.14,,-2.090913775,-28.58198393,0.055771581,1.423539547,1.776164997,45.33565435,25.52446109,-2.276865098,-29.08689026,0.366,0.365422789,-5.77211e-4,17.76164997,-0.102522247,-5.772112817,1.077,1.079240386,0.002240386,453.3565435,10.15693766,22.40386249,48,16.3,S,D,U,TRUE
5,C,SCW,salix_stem,4.062,,-7.484560764,-29.64685657,0.072365655,1.752231307,1.78152769,43.13715674,24.21357634,-7.670512087,-30.1517629,0.366,0.363454509,-0.002545491,17.8152769,-0.453486228,-25.45490764,1.077,1.078069464,0.001069464,431.3715674,4.613363428,10.69463956,46,16.3,S,W,C,FALSE
5,D,BUD,salix_stem,3.89,,13.33231155,-29.51784178,0.056760537,1.696819012,1.459139762,43.62002601,29.89434401,13.14636022,-30.02274811,0.366,0.371050688,0.005050688,14.59139762,0.73696601,50.50688285,1.077,1.078211329,0.001211329,436.2002601,5.28381887,12.11328684,41,16.3,B,D,U,TRUE
5,E,BCD,salix_stem,3.325,,-0.974933966,-29.00916997,0.077439173,1.46583292,2.328997683,44.08520059,18.92882974,-1.160885289,-29.5140763,0.366,0.365830029,-1.69971e-4,23.28997683,-0.039586316,-1.699714689,1.077,1.07877066,0.00177066,440.8520059,7.805992264,17.70660484,44,16.3,B,D,C,FALSE
5,F,BCW,salix_stem,3.998,,-3.477462451,-27.48307646,0.086497675,1.678108128,2.163523634,41.97369004,19.40061545,-3.663413775,-27.98798279,0.366,0.364916809,-0.001083191,21.63523634,-0.234350904,-10.83190865,1.077,1.080448704,0.003448704,419.7369004,14.47548249,34.48703813,43,16.3,B,W,C,FALSE
5,G,SCD,salix_stem,3.294,,-4.554896711,-28.19642145,0.04642269,1.432234479,1.40931055,43.48009953,30.8520358,-4.740848035,-28.70132778,0.366,0.364523628,-0.001476372,14.0931055,-0.208066651,-14.76371911,1.077,1.0796643399999999,0.00266434,434.8009953,11.58457553,26.643397,47,16.3,S,D,C,FALSE
5,H,BUW,salix_stem,3.323,,-1.932561253,-29.55025877,0.067972745,1.426454741,2.045523472,42.92671504,20.98568685,-2.118512576,-30.0551651,0.366,0.365480574,-5.19426e-4,20.45523472,-0.106249721,-5.194255789,1.077,1.078175683,0.001175683,429.2671504,5.046820822,11.75682979,42,16.3,B,W,U,TRUE
5,A,SUW,salix_leaf,3.354,,0.289440767,-29.44368706,0.039642802,1.466991969,1.181955926,43.73857989,37.00525452,0.103489443,-29.94859339,0.366,0.366291416,2.91416e-4,11.81955926,0.034444102,2.914161264,1.077,1.078292869,0.001292869,437.3857989,5.65482567,12.92869061,45,16.3,S,W,U,TRUE
5,B,SUD,salix_leaf,3.192,,-5.35890478,-27.85818715,0.062560291,1.435897415,1.959908859,44.98425484,22.95221772,-5.156257805,-29.25220707,0.366,0.364372034,-0.001627966,19.59908859,-0.319066403,-16.27965513,1.077,1.079058608,0.002058608,449.8425484,9.260492531,20.5860752,48,16.3,S,D,U,TRUE
5,C,SCW,salix_leaf,3.654,,-6.425620198,-29.31486409,0.057500138,1.574239102,1.57362173,43.08262458,27.37800563,-6.222973223,-30.70888401,0.366,0.363982761,-0.002017239,15.7362173,-0.317437151,-20.17239243,1.077,1.077456849,4.56849e-4,430.8262458,1.968223855,4.568486423,46,16.3,S,W,C,FALSE
5,D,BUD,salix_leaf,3.195,,0.191904281,-27.77502785,0.081963311,1.442316806,2.565361839,45.14293603,17.59710282,0.394551257,-29.16904776,0.366,0.366397628,3.97628e-4,25.65361839,0.102005957,3.976279493,1.077,1.079150048,0.002150048,451.4293603,9.705946817,21.50047753,41,16.3,B,D,U,TRUE
5,F,BCW,salix_leaf,3.205,,-2.079533306,-28.13592011,0.071655379,1.438283152,2.23573725,44.8762294,20.0722287,-1.876886331,-29.52994002,0.366,0.365568748,-4.31252e-4,22.3573725,-0.096416597,-4.312519157,1.077,1.078753217,0.001753217,448.762294,7.867776625,17.53216955,43,16.3,B,W,C,FALSE
5,G,SCD,salix_leaf,3.982,,-4.205043857,-26.78290988,0.072727301,1.687146017,1.826401333,42.36931234,23.19824869,-4.002396882,-28.17692979,0.366,0.364793107,-0.001206893,18.26401333,-0.220427175,-12.06893422,1.077,1.080240947,0.003240947,423.6931234,13.73166895,32.40946852,47,16.3,S,D,C,FALSE
5,G,SCD,lichen,3.473,,-0.45256592,-26.51450392,0.073104634,1.346886606,2.104941954,38.78164718,18.4240934,-0.249918945,-27.90852383,0.366,0.366162453,1.62453e-4,21.04941954,0.034195416,1.624530128,1.077,1.080536073,0.003536073,387.8164718,13.71347263,35.36072763,47,16.3,S,D,C,FALSE
6,A,SCD,equisetum,3.453,,1.325609731,-26.22038644,0.089558331,1.29839905,2.59363832,37.60205764,14.49780308,1.528256706,-27.61440635,0.366,0.366811328,8.11328e-4,25.9363832,0.210429145,8.113280244,1.077,1.080859468,0.003859468,376.0205764,14.51239295,38.5946777,53,17,S,D,C,FALSE
6,B,BUD,equisetum,3.079,,2.712289248,-25.21419216,0.053455001,1.151184073,1.736115666,37.38824531,21.5355728,2.914936223,-26.60821207,0.366,0.367317336,0.001317336,17.36115666,0.228704786,13.17336111,1.077,1.081965806,0.004965806,373.8824531,18.5662784,49.65806296,49,17,B,D,U,TRUE
6,C,SUD,equisetum,2.869,,1.023511505,-26.70349744,0.037072622,0.925837091,1.292179243,32.27037611,24.97360662,1.22615848,-28.09751735,0.366,0.36670109,7.0109e-4,12.92179243,0.090593368,7.010897979,1.077,1.080328265,0.003328265,322.7037611,10.74043642,33.28265028,55,17,S,D,U,TRUE
6,D,SCW,equisetum,3.559,,0.419575414,-26.77398627,0.06325877,1.140437148,1.77743101,32.04375241,18.02812724,0.62222239,-28.16800618,0.366,0.366480708,4.80708e-4,17.7743101,0.085442463,4.807076218,1.077,1.080250759,0.003250759,320.4375241,10.41665117,32.50758848,54,17,S,W,C,FALSE
6,E,BCW,equisetum,3.712,,1.515283642,-26.29358482,0.085439021,1.283077217,2.301697763,34.56565779,15.01746161,1.717930618,-27.68760473,0.366,0.366880542,8.80542e-4,23.01697763,0.202674047,8.805415323,1.077,1.080778983,0.003778983,345.6565779,13.06230385,37.78983155,50,17,B,W,C,FALSE
6,G,SUW,equisetum,3.858,,1.078378036,-25.75246267,0.081177728,1.299745175,2.104140184,33.68961054,16.01110553,1.281025012,-27.14648258,0.366,0.366721111,7.21111e-4,21.04140184,0.151731881,7.211110827,1.077,1.081373966,0.004373966,336.8961054,14.73572116,43.73966017,56,17,S,W,U,TRUE
6,A,SCD,bryophyte,3.264,,-4.440398769,-27.80739159,0.028114782,1.223950876,0.861359728,37.49849497,43.53407034,-4.237751793,-29.2014115,0.366,0.36470722,-0.00129278,8.613597276,-0.111354854,-12.927799,1.077,1.079114461,0.002114461,374.9849497,7.928911575,21.14461282,53,17,S,D,C,FALSE
6,B,BUD,bryophyte,3.269,,7.790823893,-27.86831633,0.030543955,1.209386715,0.934351638,36.99561686,39.5949612,7.993470868,-29.26233624,0.366,0.369170481,0.003170481,9.343516381,0.296234458,31.70481496,1.077,1.07904747,0.00204747,369.9561686,7.574740393,20.47469683,49,17,B,D,U,TRUE
6,C,SUD,bryophyte,3.126,,2.638984172,-27.49531325,0.034261501,1.183373346,1.096017322,37.8558332,34.53944792,2.841631148,-28.88933316,0.366,0.367290587,0.001290587,10.96017322,0.141450544,12.90586756,1.077,1.079457615,0.002457615,378.558332,9.303505695,24.57614827,55,17,S,D,U,TRUE
6,D,SCW,bryophyte,3.956,,-0.685117201,-26.8698287,0.040624772,1.39601731,1.026915376,35.28860742,34.36369563,-0.482470226,-28.26384861,0.366,0.366077592,7.76e-5,10.26915376,0.007968039,0.775919776,1.077,1.080145375,0.003145375,352.8860742,11.09958983,31.45374849,54,17,S,W,C,FALSE
6,E,BCW,bryophyte,3.331,,-1.032695817,-28.05972523,0.031267224,1.248527333,0.938673799,37.48205743,39.93086573,-0.830048842,-29.45374515,0.366,0.365950756,-4.92e-5,9.386737989,-0.004622435,-0.492443215,1.077,1.078837,0.001837,374.8205743,6.885453073,18.36999766,50,17,B,W,C,FALSE
6,F,BUW,bryophyte,3.139,,1.387012184,-26.66608703,0.026739323,1.12043546,0.851842074,35.69402549,41.90216305,1.589659159,-28.06010694,0.366,0.366833734,8.33734e-4,8.518420744,0.071020993,8.33734275,1.077,1.0803694,0.0033694,356.9402549,12.02674386,33.69399694,51,17,B,W,U,TRUE
6,G,SUW,bryophyte,3.224,,-2.30309682,-27.57343166,0.027938376,1.105905865,0.866574941,34.30229111,39.58375609,-2.100449845,-28.96745157,0.366,0.365487166,-5.12834e-4,8.665749415,-0.044440924,-5.128341654,1.077,1.079371718,0.002371718,343.0229111,8.135536125,23.71717999,56,17,S,W,U,TRUE
6,H,BCD,bryophyte,3.286,,2.461345653,-28.48061951,0.032702857,1.249358995,0.995217803,38.02066328,38.20335928,2.663992629,-29.87463942,0.366,0.367225766,0.001225766,9.952178028,0.121990374,12.25765594,1.077,1.078374189,0.001374189,380.2066328,5.224756066,13.74188563,52,17,B,D,C,FALSE
6,A,SCD,lichen,3.277,,-0.176277479,-24.66386687,0.119666094,1.315410167,3.651696476,40.14068256,10.99233817,0.026369496,-26.05788678,0.366,0.366263274,2.63274e-4,36.51696476,0.09613972,2.632741276,1.077,1.082570894,0.005570894,401.4068256,22.36194778,55.70893756,53,17,S,D,C,FALSE
6,C,SUD,lichen,3.189,,-0.337886801,-25.73420056,0.118594248,1.337934746,3.718853807,41.95468002,11.28161584,-0.135239825,-27.12822047,0.366,0.366204301,2.04301e-4,37.18853807,0.075976513,2.043008855,1.077,1.081394046,0.004394046,419.5468002,18.43507822,43.94045721,55,17,S,D,U,TRUE
6,D,SCW,lichen,3.135,,-0.876478253,-24.41146417,0.082607565,1.232386053,2.635010046,39.31055991,14.91856168,-0.673831278,-25.80548408,0.366,0.366007762,7.76e-6,26.35010046,0.002045214,0.077616929,1.077,1.08284841,0.00584841,393.1055991,22.99042814,58.48410246,54,17,S,W,C,FALSE
6,A,SCD,graminoid,3.231,,-1.094173298,-27.18796501,0.03348003,1.278376817,1.036212617,39.5659801,38.183264200000004,-0.891526322,-28.58198492,0.366,0.365928322,-7.17e-5,10.36212617,-0.007427401,-0.716783476,1.077,1.079795565,0.002795565,395.659801,11.0609267,27.95564947,53,17,S,D,C,FALSE
6,B,BUD,graminoid,3.277,,-0.611720698,-27.87293252,0.036522414,1.264343777,1.114507605,38.5823551,34.61829684,-0.409073722,-29.26695243,0.366,0.366104375,1.04375e-4,11.14507605,0.011632712,1.043753472,1.077,1.079042394,0.002042394,385.823551,7.880036319,20.42393809,49,17,B,D,U,TRUE
6,C,SUD,graminoid,3.446,,16.73560427,-28.03649027,0.036221621,1.356132763,1.051120749,39.35382364,37.43986947,16.93825124,-29.43051018,0.366,0.372434243,0.006434243,10.51120749,0.676316659,64.34243257,1.077,1.078862549,0.001862549,393.5382364,7.329840815,18.62548575,55,17,S,D,U,TRUE
6,D,SCW,graminoid,3.498,,-0.286228151,-27.11656213,0.04792535,1.276436826,1.370078605,36.49047531,26.63385529,-0.083581175,-28.51058204,0.366,0.366223152,2.23152e-4,13.70078605,0.030573547,2.2315177410000002,1.077,1.079874077,0.002874077,364.9047531,10.48764321,28.74076898,54,17,S,W,C,FALSE
6,E,BCW,graminoid,3.561,,-1.253729423,-27.63745671,0.042177076,1.323217329,1.184416611,37.1585883,31.37290372,-1.051082448,-29.03147662,0.366,0.365870097,-1.29903e-4,11.84416611,-0.015385897,-1.299027442,1.077,1.079301318,0.002301318,371.585883,8.551371777,23.01317722,50,17,B,W,C,FALSE
6,F,BUW,graminoid,3.368,,3.745017287,-27.09721297,0.067834484,1.377402004,2.014088,40.89673408,20.30533625,3.947664262,-28.49123289,0.366,0.367694182,0.001694182,20.14088,0.34122311,16.94181735,1.077,1.079895352,0.002895352,408.9673408,11.84104608,28.95352489,51,17,B,W,U,TRUE
6,G,SUW,graminoid,3.955,,-1.255645125,-26.13412997,0.06263988,1.574819226,1.583814927,39.81843807,25.14084025,-1.05299815,-27.52814988,0.366,0.365869398,-1.30602e-4,15.83814927,-0.02068491,-1.306018127,1.077,1.08095431,0.00395431,398.1843807,15.74544526,39.54310119,56,17,S,W,U,TRUE
6,H,BCD,graminoid,3.773,,3.369451711,-26.89767774,0.054094134,1.450598034,1.433716784,38.44680715,26.81617987,3.572098687,-28.29169765,0.366,0.367557137,0.001557137,14.33716784,0.22324935,15.57137036,1.077,1.080114753,0.003114753,384.4680715,11.97523178,31.14753256,52,17,B,D,C,FALSE
6,A,SCD,salix_stem,3.9,,-5.508574633,-27.63653588,0.076973796,1.713107468,1.973687065,43.92583252,22.25572295,-5.305927658,-29.03055579,0.366,0.364317416,-0.001682584,19.73687065,-0.332089421,-16.82583966,1.077,1.07930233,0.00230233,439.2583252,10.11317726,23.02330243,53,17,S,D,C,FALSE
6,C,SUD,salix_stem,3.194,,7.702218996,-28.01375645,0.059335914,1.443092803,1.857730555,45.18136514,24.32073102,7.904865972,-29.40777636,0.366,0.36913815,0.00313815,18.57730555,0.582983782,31.38150368,1.077,1.078887546,0.001887546,451.8136514,8.52819199,18.87546329,55,17,S,D,U,TRUE
6,D,SCW,salix_stem,3.202,,-5.574742362,-28.67420582,0.042716685,1.470444106,1.334062605,45.92267664,34.42317959,-5.372095386,-30.06822573,0.366,0.36429327,-0.00170673,13.34062605,-0.22768851,-17.06730324,1.077,1.078161322,0.001161322,459.2267664,5.33309922,11.61321511,54,17,S,W,C,FALSE
6,G,SUW,salix_stem,3.628,,-7.27224303,-27.5742399,0.05734908,1.625306465,1.580735388,44.7989654,28.34058486,-7.069596055,-28.96825982,0.366,0.363673803,-0.002326197,15.80735388,-0.367710241,-23.26197314,1.077,1.079370829,0.002370829,447.989654,10.62106986,23.70829274,56,17,S,W,U,TRUE
6,H,BCD,salix_stem,3.489,,-2.414702264,-28.20683732,0.087304753,1.494885354,2.502285833,42.84566792,17.1226114,-2.212055288,-29.60085724,0.366,0.365446439,-5.53561e-4,25.02285833,-0.138516785,-5.535610005,1.077,1.078675237,0.001675237,428.4566792,7.177665909,16.75237254,52,17,B,D,C,FALSE
6,A,SCD,salix_leaf,3.648,,-5.085732528,-28.45893821,0.050074751,1.613182598,1.372663144,44.22101419,32.21548884,-4.883085553,-29.85295813,0.366,0.364471722,-0.001528278,13.72663144,-0.209781082,-15.28277951,1.077,1.078398029,0.001398029,442.2101419,6.18222696,13.98029212,53,17,S,D,C,FALSE
6,C,SUD,salix_leaf,3.332,,-5.341151596,-29.54120939,0.045455901,1.475660912,1.364222718,44.28754237,32.46357195,-5.138504621,-30.9352293,0.366,0.364378513,-0.001621487,13.64222718,-0.221206929,-16.21486915,1.077,1.077207955,2.07955e-4,442.8754237,0.920982378,2.079551785,55,17,S,D,U,TRUE
6,D,SCW,salix_leaf,3.919,,-4.951030516,-29.13763087,0.053635343,1.672585743,1.368597691,42.67889113,31.18439511,-4.748383541,-30.53165078,0.366,0.364520878,-0.001479122,13.68597691,-0.202432269,-14.79121805,1.077,1.077651737,6.51737e-4,426.7889113,2.781539928,6.517366908,54,17,S,W,C,FALSE
6,G,SUW,salix_leaf,3.643,,-6.279778327,-27.45938752,0.062340328,1.593379698,1.711236006,43.73811963,25.55937315,-6.077131352,-28.85340743,0.366,0.364035983,-0.001964017,17.11236006,-0.336089723,-19.64017363,1.077,1.079497118,0.002497118,437.3811963,10.92192329,24.97117705,56,17,S,W,U,TRUE
5,E,BCD,salix_leaf,3.254,,-1.88732935,-28.98621762,0.058812226,1.410653656,1.807382474,43.35137234,23.98572133,-1.684682375,-30.38023753,0.366,0.365638887,-3.61113e-4,18.07382474,-0.065267008,-3.611134258,1.077,1.077818232,8.18232e-4,433.5137234,3.54714862,8.182321407,44,16.3,B,D,C,FALSE
2,G,BUW,lichen,0.418,det var alt der var,-1.999450787,-24.4141479,0.017119354,0.182314184,4.095539351,43.61583356,10.64959455,-1.796803811,-25.80816781,0.366,0.365597972,-4.02028e-4,40.95539351,-0.164652326,-4.020284314,1.077,1.082845459,0.005845459,436.1583356,25.49545886,58.45459498,18,17,B,W,U,TRUE
2,G,BUW,salix_leaf,1.326,det var alt der var,-2.150180556,-28.56183095,0.028559885,0.653542537,2.153837479,49.28676746,22.8832342,-1.94753358,-29.95585087,0.366,0.365542968,-4.57032e-4,21.53837479,-0.098437335,-4.570323225,1.077,1.078284889,0.001284889,492.8676746,6.332801369,12.84888763,18,17,B,W,U,TRUE
4,A,BCW,lichen,1.475,det var alt der var,-1.933453709,-22.15399002,0.040115502,0.582466476,2.719695058,39.4892526,14.51973539,-1.730806733,-23.54800993,0.366,0.365622055,-3.77945e-4,27.19695058,-0.102789509,-3.77944979,1.077,1.085330431,0.008330431,394.892526,32.89625084,83.30431366,35,16.3,B,W,C,FALSE
4,B,SCW,lichen,1.86,det var alt der var,-1.461912596,-23.31909276,0.078880775,0.798306531,4.240901872,42.91970598,10.12041949,-1.25926562,-24.71311267,0.366,0.365794128,-2.05872e-4,42.40901872,-0.087308284,-2.058719736,1.077,1.084049453,0.007049453,429.1970598,30.25604702,70.49453468,40,16.3,S,W,C,FALSE
6,E,BCW,salix_stem,1.049,det var alt der var,-1.754269542,-27.65732634,0.012615957,0.446208005,1.202665155,42.53651145,35.36854067,-1.551622567,-29.05134625,0.366,0.365687442,-3.12558e-4,12.02665155,-0.037590225,-3.125576985,1.077,1.07927947,0.00227947,425.3651145,9.696068384,22.79469579,50,17,B,W,C,FALSE
